grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
0xA01D32CC,0x8008736E,,,0xA01B4894,0xA01B2868,B_fam_0003,B_lookup_ax_X_Y_1D32CC,B_fam_unkX_unkY_1D32CC,3,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D12CC,0x800873A8,,,0xA01B4894,0xA01B2868,B_fam_0003,B_lookup_ax_X_Y_1D12CC,B_fam_unkX_unkY_1D12CC,3,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D52EC,0x800873C0,,,0xA01B4894,0xA01B2868,B_fam_0003,B_lookup_ax_X_Y_1D52EC,B_fam_unkX_unkY_1D52EC,3,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D78BC,0x800876F2,0xD0002482,,,,B_fam_0039,B_lookup_unresolved_0876F2,B_fam_D0002482_unkY_1D78BC,1,hub=interp_2d_B;d4=ld.hu_abs;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D02DC,0x80087AC0,0xD0002496,0xD0002494,,,B_fam_0008,B_lookup_D0002496_x_D0002494_1D02DC,B_fam_D0002496_D0002494_1D02DC,2,hub=interp_2d_B;d4=ld.hu_bo+a14;d5=ld.hu_abs;RE_not_OEM
0xA01CE29C,0x80087B26,0xD0002496,0xD0002494,0xA01A6614,,B_fam_0008,B_lookup_D0002496_x_D0002494_1CE29C,B_fam_D0002496_D0002494_1CE29C,2,hub=interp_2d_B;d4=ld.hu_bo+a14;d5=ld.hu_abs;RE_not_OEM
0xA0193BC4,0x80092FE6,0xD0002BEC,,,,B_fam_0010,B_lookup_unresolved_092FE6,B_fam_D0002BEC_unkY_193BC4,2,hub=interp_2d_B;d4=ld.hu_bo+a14;static_miss_indirect_d4d5;RE_not_OEM
0xA0191B68,0x80093098,0xD0002BEC,,0xA01A3B74,,B_fam_0010,B_lookup_ax_X_Y_191B68,B_fam_D0002BEC_unkY_191B68,2,hub=interp_2d_B;d4=ld.hu_bo+a14;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019BB74,0x8009354A,,,,,B_fam_0046,B_lookup_unresolved_09354A,B_fam_unkX_unkY_19BB74,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CE2CC,0x800954AA,,,0xA01A88FC,0xA01A8934,B_fam_0002,B_lookup_ax_X_Y_1CE2CC,B_fam_unkX_unkY_1CE2CC,3,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C92EC,0x800954F8,,,0xA01A88FC,0xA01A8934,B_fam_0002,B_lookup_ax_X_Y_1C92EC,B_fam_unkX_unkY_1C92EC,3,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D1040,0x80096A6C,,,0xA01B1874,0xA01B1874,B_fam_0021,B_lookup_ax_X_Y_1D1040,B_fam_unkX_unkY_1D1040,1,hub=interp_2d_B;static_miss_indirect_d4d5;RE_not_OEM
,0x800AD990,0xD001481A,,0xA01BB9E0,,B_fam_0042,B_lookup_ax_X_Y_0AD990,B_fam_D001481A_unkY_0AD990,1,hub=interp_2d_B;d4=ld.hu_bo;static_miss_indirect_d4d5;RE_not_OEM
