grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
0xA01C7978,0x800E48AE,,,0xA01AA908,0xA01B98B8,E_fam_0005,E_lookup_ax_X_Y_1C7978,E_fam_unkX_unkY_1C7978,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C7968,0x800E499A,,,0xA01A993C,,E_fam_0008,E_lookup_ax_X_Y_1C7968,E_fam_unkX_unkY_1C7968,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C08D8,0x800E4AE6,,,0xA01AA908,0xA01B8958,E_fam_0004,E_lookup_ax_X_Y_1C08D8,E_fam_unkX_unkY_1C08D8,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E4C10,,,0xA01A993C,0xA01BD888,E_fam_0003,E_lookup_ax_X_Y_0E4C10,E_fam_unkX_unkY_0E4C10,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019F450,0x800EB962,0xD0001C84,0xD0001C94,0xA01AE1D0,,E_fam_0052,E_lookup_D0001C84_x_D0001C94_19F450,E_fam_D0001C84_D0001C94_19F450,1,hub=map_interp_E;ram_pair_from_lea_fallback_not_d4d5;RE_not_OEM
,0x800EBD7C,,,0xA01AE1E4,,E_fam_0038,E_lookup_ax_X_Y_0EBD7C,E_fam_unkX_unkY_0EBD7C,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800EDB3A,,,,,E_fam_0109,E_lookup_unresolved_0EDB3A,E_fam_unkX_unkY_0EDB3A,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800EE29E,,,,,E_fam_0110,E_lookup_unresolved_0EE29E,E_fam_unkX_unkY_0EE29E,1,hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800EE48C,,,,,E_fam_0111,E_lookup_unresolved_0EE48C,E_fam_unkX_unkY_0EE48C,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C798C,0x800F1B90,0xD000213E,0xD000214C,0xA01A371C,,E_fam_0053,E_lookup_D000213E_x_D000214C_1C798C,E_fam_D000213E_D000214C_1C798C,1,hub=map_interp_E;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
,0x800F651A,,,0xA01B5A78,0xA01B6864,E_fam_0006,E_lookup_ax_X_Y_0F651A,E_fam_unkX_unkY_0F651A,2,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800F652E,,,0xA01B5A78,0xA01B6864,E_fam_0006,E_lookup_ax_X_Y_0F652E,E_fam_unkX_unkY_0F652E,2,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800F6544,,,0xA01B6864,,E_fam_0040,E_lookup_ax_X_Y_0F6544,E_fam_unkX_unkY_0F6544,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA019A3C8,0x800FA3F0,,,0xA01B0C20,,E_fam_0039,E_lookup_ax_X_Y_19A3C8,E_fam_unkX_unkY_19A3C8,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800FAAF2,0xD000272E,0xD000272E,0xA01BC9E0,,E_fam_0057,E_lookup_D000272E_x_D000272E,E_fam_D000272E_D000272E_0FAAF2,1,hub=map_interp_E;d4=ld.hu_bo+a14;d5=ld.hu_bo;RE_not_OEM
0xA01F3C54,0x80103B9C,0xD00026C4,0xD00026A0,,,E_fam_0056,E_lookup_D00026C4_x_D00026A0_1F3C54,E_fam_D00026C4_D00026A0_1F3C54,1,hub=map_interp_E;ram_x_from_lea;d4=ld.hu_bo/indirect;d5=ld.hu_abs;RE_not_OEM
0xA01EBC4C,0x80104034,0xD00026A6,,,,E_fam_0073,E_lookup_unresolved_104034,E_fam_D00026A6_unkY_1EBC4C,1,hub=map_interp_E;d4=ld.hu_abs;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01F3C54,0x80104066,,,,,E_fam_0112,E_lookup_unresolved_104066,E_fam_unkX_unkY_1F3C54,1,hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C8568,0x80105F84,,0xD0002E7A,,,E_fam_0068,E_lookup_unresolved_105F84,E_fam_unkX_D0002E7A_1C8568,1,ram_y=a15_at_call;hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D74D4,0x80105FE4,,0xD0002E7E,,,E_fam_0069,E_lookup_unresolved_105FE4,E_fam_unkX_D0002E7E_1D74D4,1,hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA01CF818,0x801064B8,0xD0002396,0xD0001A5E,0xA01A56AC,,E_fam_0051,E_lookup_D0002396_x_D0001A5E_1CF818,E_fam_D0002396_D0001A5E_1CF818,1,ram_y=a15_at_call;hub=map_interp_E;d4=ld.hu_abs;RE_not_OEM
0xA01CCA48,0x80106E84,,,0xA01A7680,,E_fam_0034,E_lookup_ax_X_Y_1CCA48,E_fam_unkX_unkY_1CCA48,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CF818,0x80106EDE,,,0xA01A56AC,,E_fam_0032,E_lookup_ax_X_Y_1CF818,E_fam_unkX_unkY_1CF818,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB958,0x80108714,,,,,E_fam_0113,E_lookup_unresolved_108714,E_fam_unkX_unkY_1CB958,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB974,0x8010938C,,,,,E_fam_0114,E_lookup_unresolved_10938C,E_fam_unkX_unkY_1CB974,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
