grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
,0x800DFCB8,,,,,F_fam_0165,F_lookup_unresolved_0DFCB8,F_fam_unkX_unkY_0DFCB8,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800DFD40,,,,,F_fam_0166,F_lookup_unresolved_0DFD40,F_fam_unkX_unkY_0DFD40,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800DFED0,,0xD0002FB2,0xA01AE86C,0xA01A9848,F_fam_0060,F_lookup_ax_X_Y_0DFED0,F_fam_unkX_D0002FB2_0DFED0,1,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x800DFF02,,0xD0002FB2,0xA01A9848,0xA01B3C40,F_fam_0054,F_lookup_ax_X_Y_0DFF02,F_fam_unkX_D0002FB2_0DFF02,1,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x800DFF6C,,0xD0002FB2,0xA01AE85C,0xA01A8878,F_fam_0059,F_lookup_ax_X_Y_0DFF6C,F_fam_unkX_D0002FB2_0DFF6C,1,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x800DFF9E,,,0xA01A8878,0xA01B0C70,F_fam_0053,F_lookup_ax_X_Y_0DFF9E,F_fam_unkX_unkY_0DFF9E,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E2184,,,0xA01B2954,0xA01AC3FC,F_fam_0063,F_lookup_ax_X_Y_0E2184,F_fam_unkX_unkY_0E2184,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E21A8,,,0xA01AC3FC,,F_fam_0077,F_lookup_ax_X_Y_0E21A8,F_fam_unkX_unkY_0E21A8,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E2304,,,0xA01A5574,0xA01A3758,F_fam_0050,F_lookup_ax_X_Y_0E2304,F_fam_unkX_unkY_0E2304,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E2322,,,0xA01A3758,0xA01AA5FC,F_fam_0048,F_lookup_ax_X_Y_0E2322,F_fam_unkX_unkY_0E2322,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA0198558,0x800E2444,,,0xA01A577C,0xA01AA67C,F_fam_0008,F_lookup_ax_X_Y_198558,F_fam_unkX_unkY_198558,2,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E2462,,,0xA01A577C,0xA01AA67C,F_fam_0008,F_lookup_ax_X_Y_0E2462,F_fam_unkX_unkY_0E2462,2,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E269A,,,0xA01A7560,0xA01A5744,F_fam_0052,F_lookup_ax_X_Y_0E269A,F_fam_unkX_unkY_0E269A,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D1B24,0x800E2BD8,,,0xA01B7964,,F_fam_0081,F_lookup_ax_X_Y_1D1B24,F_fam_unkX_unkY_1D1B24,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D1B24,0x800E2BF4,,,,,F_fam_0167,F_lookup_unresolved_0E2BF4,F_fam_unkX_unkY_1D1B24,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CFCE4,0x800E2D18,,,,,F_fam_0168,F_lookup_unresolved_0E2D18,F_fam_unkX_unkY_1CFCE4,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CFCE4,0x800E2D2E,,,,,F_fam_0169,F_lookup_unresolved_0E2D2E,F_fam_unkX_unkY_1CFCE4,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D7D64,0x800E2E32,,,0xA01A0610,,F_fam_0071,F_lookup_ax_X_Y_1D7D64,F_fam_unkX_unkY_1D7D64,1,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D7D64,0x800E2E48,,,,,F_fam_0170,F_lookup_unresolved_0E2E48,F_fam_unkX_unkY_1D7D64,1,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E306E,0xD0002270,0xD0002232,,,F_fam_0083,F_lookup_D0002270_x_D0002232,F_fam_D0002270_D0002232_0E306E,1,hub=map_interp_F;ram_x_from_lea;d4=ld.hu_bo/indirect;d5=ld.hu_abs;RE_not_OEM
,0x800E43CA,,,0xA01B6884,0xA01B4854,F_fam_0066,F_lookup_ax_X_Y_0E43CA,F_fam_unkX_unkY_0E43CA,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E44C8,,,0xA01AB81C,0xA01B58A0,F_fam_0001,F_lookup_ax_X_Y_0E44C8,F_fam_unkX_unkY_0E44C8,3,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E460A,,,0xA01AA838,0xA01AC3F0,F_fam_0011,F_lookup_ax_X_Y_0E460A,F_fam_unkX_unkY_0E460A,2,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E471E,,,0xA01AB81C,0xA01B58A0,F_fam_0001,F_lookup_ax_X_Y_0E471E,F_fam_unkX_unkY_0E471E,3,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E4834,,,0xA01AB808,0xA01B6884,F_fam_0057,F_lookup_ax_X_Y_0E4834,F_fam_unkX_unkY_0E4834,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E4924,,,0xA01AB81C,0xA01B58A0,F_fam_0001,F_lookup_ax_X_Y_0E4924,F_fam_unkX_unkY_0E4924,3,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E4A6C,,,0xA01AA838,0xA01AC3F0,F_fam_0011,F_lookup_ax_X_Y_0E4A6C,F_fam_unkX_unkY_0E4A6C,2,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E4B96,,,0xA01AA838,0xA01B63C4,F_fam_0055,F_lookup_ax_X_Y_0E4B96,F_fam_unkX_unkY_0E4B96,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA018D848,0x800E5EF2,,,,,F_fam_0171,F_lookup_unresolved_0E5EF2,F_fam_unkX_unkY_18D848,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA0185564,0x800E5F4A,,,,,F_fam_0172,F_lookup_unresolved_0E5F4A,F_fam_unkX_unkY_185564,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA0181638,0x800E60BC,,,,,F_fam_0173,F_lookup_unresolved_0E60BC,F_fam_unkX_unkY_181638,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA0182608,0x800E6174,,,,,F_fam_0174,F_lookup_unresolved_0E6174,F_fam_unkX_unkY_182608,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01845D0,0x800E61BC,,,,,F_fam_0175,F_lookup_unresolved_0E61BC,F_fam_unkX_unkY_1845D0,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C6BD8,0x800E90EC,,,,,F_fam_0176,F_lookup_unresolved_0E90EC,F_fam_unkX_unkY_1C6BD8,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C6BD8,0x800E910A,,,,,F_fam_0177,F_lookup_unresolved_0E910A,F_fam_unkX_unkY_1C6BD8,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E9174,,,,,F_fam_0178,F_lookup_unresolved_0E9174,F_fam_unkX_unkY_0E9174,1,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C4DD8,0x800E924A,,,0xA01A67A8,,F_fam_0020,F_lookup_ax_X_Y_1C4DD8,F_fam_unkX_unkY_1C4DD8,2,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C4DD8,0x800E9262,,,0xA01A67A8,,F_fam_0020,F_lookup_ax_X_Y_1C4DD8,F_fam_unkX_unkY_1C4DD8,2,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
